title,author,category,UK Key Stage,segments,char_count,word_count,sentence_count,avg_word_length,avg_sentence_length,type_token_ratio,pronoun_freq,function_words_count,punctuation_frequency,sentiment_polarity,sentiment_subjectivity,readability grades_Kincaid,readability grades_ARI,readability grades_Coleman-Liau,readability grades_FleschReadingEase,readability grades_GunningFogIndex,readability grades_LIX,readability grades_SMOGIndex,readability grades_RIX,readability grades_DaleChallIndex,sentence info_characters_per_word,sentence info_syll_per_word,sentence info_words_per_sentence,sentence info_sentences_per_paragraph,sentence info_type_token_ratio,sentence info_characters,sentence info_syllables,sentence info_words,sentence info_wordtypes,sentence info_sentences,sentence info_paragraphs,sentence info_long_words,sentence info_complex_words,sentence info_complex_words_dc,word usage_tobeverb,word usage_auxverb,word usage_conjunction,word usage_pronoun,word usage_preposition,word usage_nominalization,sentence beginnings_pronoun,sentence beginnings_interrogative,sentence beginnings_article,sentence beginnings_subordination,sentence beginnings_conjunction,sentence beginnings_preposition,NER_PERSON,NER_NORP,NER_FAC,NER_ORG,NER_GPE,NER_LOC,NER_PRODUCT,NER_EVENT,NER_WORK_OF_ART,NER_LAW,NER_LANGUAGE,EMOT_fear,EMOT_anger,EMOT_trust,EMOT_surprise,EMOT_positive,EMOT_negative,EMOT_sadness,EMOT_disgust,EMOT_joy,EMOT_anticipation
Old Mother West Wind,Thornton W. Burgess,Children's Literature,Key Stage 2 (KS2),"So he started across the Green Meadows to find the Purple Hills. But  all the hills were black now and he could not tell which he should look  behind to find his home with Old Mother West Wind and the Merry Little  Breezes. How he did wish that he had minded Old Mother West Wind. By and by he curled up under a bayberry bush and tried to go to sleep,  but he was lonely, oh, so lonely! And he couldn't go to sleep.",415.0,93.0,5.0,3.5268817204301075,18.6,0.6666666666666666,0.086021505376344,44.0,0.0216867469879518,-0.1223958333333333,0.4666666666666667,29.22117647058824,38.74635294117648,5.917845282352943,36.95529411764707,34.47058823529412,89.70588235294117,8.477225575051662,4.0,9.71014705882353,3.752941176470588,0.9882352941176472,85.0,1.0,0.7058823529411765,319.0,84.0,85.0,60.0,1.0,1.0,4.0,1.0,10.0,2.0,2.0,7.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.25,0.25,0.1666666666666666,0.0,0.0
Les Misérables,Victor Hugo,,Key Stage 4 (KS4),"The whirlwind of the attack was, at that moment, so violently  concentrated upon Enjolras and upon the door of the wine-shop, that no  one saw Jean Valjean sustaining the fainting Marius in his arms,  traverse the unpaved field of the barricade and disappear behind the  angle of the Corinthe building. The reader will recall this angle which formed a sort of cape on the  street; it afforded shelter from the bullets, the grape-shot, and all  eyes, and a few square feet of space.",481.0,93.0,2.0,4.225806451612903,46.5,0.6774193548387096,0.0,41.0,0.0249480249480249,-0.4666666666666667,0.6,32.27638554216868,41.80409638554217,10.97504724096386,11.488795180722931,37.53734939759036,104.6867469879518,19.431676725154983,18.0,12.509324096385544,4.614457831325301,1.313253012048193,83.0,1.0,0.7228915662650602,383.0,109.0,83.0,60.0,1.0,1.0,18.0,9.0,25.0,1.0,1.0,4.0,5.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.1428571428571428,0.238095238095238,0.0952380952380952,0.0476190476190476,0.0,0.0
The Divine Comedy of Dante Alighieri: The Inferno,Dante Alighieri,,Key Stage 5 (KS5),"But it seems odd that the wily and unscrupulous Boniface should  have needed to put himself to school for such a simple lesson. [713] _Thou didst not think, etc._: Guido had forgot that others could  reason besides the Pope. With regard to the inefficacy of the Papal  absolution an old commentator says, following Origen: 'The Popes that  walk in the footsteps of Peter have this power of binding and loosing;  but only such as do so walk.'",441.0,88.0,3.0,4.090909090909091,29.33333333333333,0.7954545454545454,0.0,37.0,0.0340136054421768,-0.0095238095238095,0.4153061224489796,31.622307692307697,38.52346153846154,9.977670576923078,7.272692307692338,34.789743589743594,92.1025641025641,17.491376746189438,11.0,12.566197435897436,4.448717948717949,1.4230769230769231,78.0,1.0,0.8205128205128205,347.0,111.0,78.0,64.0,1.0,1.0,11.0,7.0,25.0,0.0,2.0,4.0,6.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.4,0.1,0.0,0.0,0.1,0.1
Gulliver's Travels,Jonathan Swift,,Key Stage 5 (KS5),"Where any of these wanted fortunes, I would provide them  with convenient lodges round my own estate, and have some of them always  at my table; only mingling a few of the most valuable among you mortals,  whom length of time would harden me to lose with little or no reluctance,  and treat your posterity after the same manner; just as a man diverts  himself with the annual succession of pinks and tulips in his garden,  without regretting the loss of those which withered the preceding year.",494.0,95.0,1.0,4.231578947368421,95.0,0.7684210526315789,0.0526315789473684,50.0,0.0161943319838056,0.0732142857142857,0.5178571428571429,34.48022988505747,43.4003448275862,10.487403057471266,2.812758620689678,38.93793103448276,104.24137931034484,19.431676725154983,15.0,11.581585057471264,4.528735632183908,1.367816091954023,87.0,1.0,0.8045977011494253,394.0,119.0,87.0,70.0,1.0,1.0,15.0,9.0,20.0,0.0,2.0,4.0,12.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.0967741935483871,0.064516129032258,0.064516129032258,0.1612903225806451,0.1612903225806451,0.1290322580645161,0.0967741935483871,0.064516129032258,0.064516129032258
The Forsyte Saga - Complete,John Galsworthy,,Key Stage 3 (KS3),"She was there, and the hock within him, and the        scent of tobacco; but there, too, was a world of sunshine        lingering into moonlight, and pools with storks upon them, and        bluish trees above, glowing with blurs of wine-red roses, and        fields of lavender where milk-white cows were grazing, and a        woman all shadowy, with dark eyes and a white neck, smiled,        holding out her arms; and through air which was like music a star        dropped and was caught on a cow's horn.",506.0,99.0,1.0,3.787878787878788,99.0,0.6565656565656566,0.0404040404040404,44.0,0.0355731225296442,0.0633333333333333,0.1733333333333333,31.92,40.699642857142855,8.976329678571428,15.825000000000015,35.98095238095238,99.47619047619048,15.24744871391589,13.0,12.31432857142857,4.273809523809524,1.25,84.0,1.0,0.7380952380952381,359.0,105.0,84.0,62.0,1.0,1.0,13.0,5.0,24.0,5.0,0.0,10.0,4.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.3125,0.0625,0.125,0.0,0.25,0.125
The Murder on the Links,Agatha Christie,Detective Fiction,Key Stage 2 (KS2),"Several people were sitting in the  tiny lounge, but my quarry was not amongst them. I looked into some  other rooms, but there was no sign of her. I waited for some time, till  my impatience got the better of me. I took the concierge aside, and  slipped five francs into his hand. ""I wish to see a lady who is staying here. A young English lady, small  and dark. I am not sure of her name."" The man shook his head, and seemed to be suppressing a grin. ""There is no such lady as you describe staying here.""",506.0,118.0,9.0,3.449152542372881,13.11111111111111,0.652542372881356,0.0847457627118644,56.0,0.0375494071146245,-0.0175,0.3963888888888888,36.25030303030303,46.339090909090906,6.707029373737374,11.495454545454578,40.40808080808081,110.11111111111111,10.745966692414834,11.0,10.779829292929293,3.878787878787879,1.121212121212121,99.0,1.0,0.7373737373737373,384.0,111.0,99.0,73.0,1.0,1.0,11.0,2.0,14.0,6.0,0.0,5.0,14.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0714285714285714,0.1428571428571428,0.1428571428571428,0.2142857142857142,0.0714285714285714,0.0,0.1428571428571428,0.2142857142857142
Jane Eyre: An Autobiography,Charlotte Brontë,,Key Stage 3 (KS3),"CHAPTER XXXVIII—CONCLUSION      Reader, I married him. A quiet wedding we had: he and I, the parson and  clerk, were alone present. When we got back from church, I went into  the kitchen of the manor-house, where Mary was cooking the dinner and  John cleaning the knives, and I said—    ""Mary, I have been married to Mr. Rochester this morning.""",345.0,72.0,3.0,3.861111111111111,24.0,0.6944444444444444,0.125,31.0,0.0434782608695652,0.1,0.1666666666666666,20.200000000000006,28.98,9.185429,57.10500000000002,24.666666666666668,81.66666666666667,8.477225575051662,13.0,9.507333333333332,4.333333333333333,1.05,60.0,1.0,0.7666666666666667,260.0,63.0,60.0,46.0,1.0,1.0,13.0,1.0,11.0,3.0,0.0,4.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538461538461538,0.0769230769230769,0.3846153846153846,0.0,0.0769230769230769,0.0,0.1538461538461538,0.1538461538461538
Some Christmas Stories,Charles Dickens,Children's Christmas,Key Stage 3 (KS3),"So, they all went on  together through the wood, cutting down the trees, and making a path  through the branches and the fallen leaves, and carrying burdens, and  working hard. Sometimes, they came to a long green avenue that opened into deeper  woods. Then they would hear a very little, distant voice crying,  ""Father, father, I am another child! Stop for me!"" And presently they  would see a very little figure, growing larger as it came along, running  to join them.",470.0,100.0,5.0,3.85,20.0,0.68,0.07,37.0,0.0404255319148936,-0.1997474747474747,0.4709595959595959,31.587654320987657,40.23592592592593,10.256955061728402,12.86444444444446,34.86913580246914,98.28395061728396,15.24744871391589,14.0,10.383235802469136,4.493827160493828,1.3209876543209875,81.0,1.0,0.7777777777777778,364.0,107.0,81.0,63.0,1.0,1.0,14.0,5.0,14.0,0.0,2.0,5.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.15,0.05,0.2,0.1,0.1,0.1,0.1,0.1
"The Works of Aphra Behn, Volume I",Aphra Behn,,Key Stage 5 (KS5),"Therefore I will only say in _English_ what the  famous _Virgil_ does in Latin: _I make Verses and others have the  Fame_. 429    Notes on the Text. Rover I.    Dramatis Personæ    p. 9 _Diego, Page to Don Antonio._ Neither 4tos nor 1724 give the  page's name, but it is furnished by the stage direction Act ii. I, p.  32. I have added Hellena's page, Belvile's page, and Blunt's man to the  list as it appears in 4tos and 1724.    p. 9 _Angelica._ 4tos give 'Angellica' throughout.",482.0,102.0,5.0,3.725490196078432,20.4,0.6764705882352942,0.0297029702970297,32.0,0.0705394190871369,0.1666666666666666,0.6666666666666666,32.85956521739131,42.79565217391305,6.630062043478262,23.337608695652197,38.10434782608696,108.30434782608695,12.486832980505138,15.0,15.923069565217393,3.869565217391304,1.065217391304348,92.0,1.0,0.6956521739130435,356.0,98.0,92.0,64.0,1.0,1.0,15.0,3.0,45.0,1.0,1.0,5.0,6.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
North and South,Elizabeth Cleghorn Gaskell,,Key Stage 3 (KS3),"said her brother, with a shade of bitterness. ""Suppose we find  some more agreeable subject. What do you say to a strike, by way of  something pleasant to talk about?"" ""Have the hands actually turned out?"" asked Mrs. Thornton, with vivid  interest. ""Hamper's men are actually out. Mine are working out their week, through  fear of being prosecuted for breach of contract. I'd have had every one  of them up and punished for it, that left his work before his time was  out.""",473.0,104.0,8.0,3.7596153846153846,13.0,0.7307692307692307,0.048076923076923,45.0,0.0465116279069767,0.1702380952380952,0.3928571428571428,33.10823529411765,41.18447058823529,8.961532858823531,9.087058823529432,38.235294117647065,103.82352941176472,19.431676725154983,16.0,11.56779411764706,4.270588235294118,1.3176470588235294,85.0,1.0,0.8352941176470589,363.0,112.0,85.0,71.0,1.0,1.0,16.0,9.0,20.0,4.0,0.0,1.0,11.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.125,0.09375,0.03125,0.21875,0.1875,0.0625,0.0625,0.0625,0.09375
"Sketches by Boz, Illustrative of Every-Day Life and Every-Day People",Charles Dickens,,Key Stage 5 (KS5),"'Don't you be in a hurry, coachman,' replied the girl, 'and recollect I  want to be set down in Cold Bath Fields—large house with a high  garden-wall in front; you can't mistake it. Hallo. Bella, where are you  going to—you'll pull my precious arm off?' This was addressed to the  younger girl, who, in her anxiety to hide herself in the caravan, had  ascended the steps first, and forgotten the strain upon the handcuff. 'Come down, and let's show you the way.'",462.0,104.0,5.0,3.615384615384616,20.8,0.6730769230769231,0.0576923076923076,40.0,0.0562770562770562,-0.0001587301587301,0.493015873015873,32.004999999999995,41.24943181818182,7.181931443181824,22.340000000000018,38.38181818181818,103.9090909090909,17.491376746189438,14.0,11.769368181818182,3.965909090909091,1.125,88.0,1.0,0.7272727272727273,349.0,99.0,88.0,64.0,1.0,1.0,14.0,7.0,21.0,4.0,1.0,3.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1578947368421052,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.1578947368421052,0.1578947368421052,0.1578947368421052,0.0,0.0526315789473684,0.1578947368421052
Oliver Twist,Charles Dickens,,Key Stage 4 (KS4),"certainly, sir; I shall be proud to do it,"" exclaimed Oliver,  greatly delighted with the commission. ""I should like to know how—how my mother and Miss Maylie are,"" said the  young man; ""and you can fill up a sheet by telling me what walks you  take, and what you talk about, and whether she—they, I mean—seem happy  and quite well. You understand me?"" ""Oh! quite, sir, quite,"" replied Oliver.",393.0,93.0,5.0,3.5268817204301075,18.6,0.6451612903225806,0.0967741935483871,32.0,0.0610687022900763,0.5628571428571428,0.7342857142857142,25.928888888888896,33.8025,7.797653138888894,37.405000000000015,31.57777777777778,84.5,15.24744871391589,9.0,9.620061111111111,4.083333333333333,1.1388888888888888,72.0,1.0,0.7638888888888888,294.0,82.0,72.0,55.0,1.0,1.0,9.0,5.0,11.0,2.0,3.0,5.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2413793103448276,0.0689655172413793,0.2758620689655172,0.0344827586206896,0.0344827586206896,0.0,0.1724137931034483,0.1724137931034483
The Brothers Karamazov,Fyodor Dostoyevsky,,Key Stage 3 (KS3),"""Reverend Father, kindly do me a favor. Convey my deepest respect to  the Father Superior, apologize for me, personally, Miüsov, to his  reverence, telling him that I deeply regret that owing to unforeseen  circumstances I am unable to have the honor of being present at his  table, greatly as I should desire to do so,"" Miüsov said irritably to  the monk. ""And that unforeseen circumstance, of course, is myself,"" Fyodor  Pavlovitch cut in immediately.",453.0,92.0,3.0,4.108695652173913,30.666666666666668,0.6521739130434783,0.0652173913043478,38.0,0.0397350993377483,0.2285714285714285,0.5357142857142857,32.40513513513514,38.228918918918914,12.08621864864865,-5.4641891891891845,35.005405405405405,96.97297297297295,20.32050807568877,17.0,12.42798108108108,4.8108108108108105,1.6216216216216215,74.0,1.0,0.7567567567567568,356.0,120.0,74.0,56.0,1.0,1.0,17.0,10.0,24.0,2.0,1.0,1.0,13.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285714285714285,0.0285714285714285,0.2,0.0857142857142857,0.2,0.1142857142857142,0.1142857142857142,0.0285714285714285,0.0857142857142857,0.1142857142857142
Plays of Sophocles: Oedipus the King; Oedipus at Colonus; Antigone,Sophocles,Harvard Classics,Key Stage 4 (KS4),"A foot for flight he needs            Fleeter than storm-swift steeds,            For on his heels doth follow,  Armed with the lightnings of his Sire, Apollo. Like sleuth-hounds too            The Fates pursue. (Ant. 1)  Yea, but now flashed forth the summons from Parnassus' snowy peak,  ""Near and far the undiscovered doer of this murder seek!""",347.0,67.0,4.0,3.895522388059701,16.75,0.8507462686567164,0.0149253731343283,21.0,0.0461095100864553,0.1125,0.7,19.106415094339628,26.842641509433967,10.82138873584906,52.47773584905662,21.95471698113208,68.09433962264151,8.477225575051662,8.0,12.223790566037737,4.622641509433962,1.1886792452830188,53.0,1.0,0.9245283018867924,245.0,63.0,53.0,49.0,1.0,1.0,8.0,1.0,20.0,0.0,0.0,2.0,4.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.1,0.2,0.1,0.1,0.0,0.1
A Hero of Our Time,Mikhail Iurevich Lermontov,,Key Stage 2 (KS2),"For one  minute, again to see her for one minute, to say farewell, to press her  hand... I prayed, cursed, wept, laughed... No, nothing could express  my anxiety, my despair!... Now that it seemed possible that I might be  about to lose her for ever, Vera became dearer to me than aught in the  world--dearer than life, honour, happiness! God knows what strange, what  mad plans swarmed in my head... Meanwhile I still galloped, urging on  my horse without pity.",462.0,102.0,5.0,3.686274509803922,20.4,0.6568627450980392,0.0686274509803921,35.0,0.0649350649350649,0.1625,0.4583333333333333,31.245,39.0585,9.406706850000004,13.540000000000036,35.0,97.5,16.41640786499874,14.0,11.749375,4.35,1.325,80.0,1.0,0.775,348.0,106.0,80.0,62.0,1.0,1.0,14.0,6.0,21.0,1.0,2.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.1666666666666666,0.2,0.1,0.0333333333333333,0.0666666666666666
Lady Chatterley's lover,D. H. Lawrence,,Key Stage 2 (KS2),"""Is it time to wake up?"" she said. ""Half-past six."" She had to be at the lane-end at eight. Always, always, always this  compulsion on one! ""I might make the breakfast and bring it up here; should I?"" he said. ""Oh, yes!"" Flossie whimpered gently below. He got up and threw off his pyjamas,  and rubbed himself with a towel. When the human being is full of  courage and full of life, how beautiful it is! So she thought, as she  watched him in silence. ""Draw the curtain, will you?""",481.0,121.0,13.0,3.289256198347108,9.307692307692308,0.6363636363636364,0.0826446280991735,52.0,0.0686070686070686,0.38,0.6,32.75222222222223,42.253,7.193857411111114,20.545000000000016,38.22222222222222,105.55555555555556,15.24744871391589,14.0,9.854944444444444,3.966666666666667,1.1222222222222222,90.0,1.0,0.7777777777777778,357.0,101.0,90.0,70.0,1.0,1.0,14.0,5.0,10.0,5.0,3.0,4.0,16.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.1,0.0,0.0,0.1,0.2
"Plutarch's Lives, Volume 2 (of 4)",Plutarch,Harvard Classics,Key Stage 5 (KS5),"The Romans, when they saw  these spoils carried in triumph along their ranks, raised a joyful  cry, while the Greeks were correspondingly disheartened until Pyrrhus,  learning what had taken place, rode along the line with his head bare,  stretching out his hands to his soldiers and telling them that he was  safe. At length he was victorious, chiefly by means of a sudden charge  of his Thessalian horse on the Romans after they had been thrown into  disorder by the advance of the elephants.",494.0,93.0,2.0,4.344086021505376,46.5,0.7419354838709677,0.053763440860215,44.0,0.0182186234817813,0.1833333333333333,0.3666666666666667,32.903333333333336,42.71821428571429,11.496265821428576,8.775000000000034,35.98095238095238,101.85714285714286,15.24744871391589,15.0,11.93837619047619,4.7023809523809526,1.3333333333333333,84.0,1.0,0.7976190476190477,395.0,112.0,84.0,67.0,1.0,1.0,15.0,5.0,22.0,4.0,0.0,1.0,12.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08,0.0,0.12,0.08,0.24,0.12,0.08,0.0,0.2,0.08
